Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
1539.3375003410358	-5.51817936077714	3.04694807497951E-6	-2.0977587501207986	8.494699496817135E-7	-1.8241292446851731	5.816472522488273E-7	-1.5838466180222375	4.288216872042023E-7	-1.33112317075332	5.463827661304955E-7	-1.6121945096687837	4.103268706179389E-7	-1.2849302693055227	5.595243537235873E-7
1540.271280573585	-5.534776394255459	3.0470461924627236E-6	-2.1001259504506984	8.495173790158282E-7	-1.7897339016199112	6.636046338323446E-7	-1.8734870233706065	4.382074457523873E-7	-1.3151056600941553	4.870370475984796E-7	-1.5596577382900498	2.765064180823367E-7	-1.4737712431412477	4.5105118763262336E-7
1541.205000680545	-5.551048161461949	3.1094289377478425E-6	-2.1140176771829524	8.848983537586383E-7	-1.7628803998231888	6.205223937763799E-7	-1.7396623588034086	4.799969640673654E-7	-1.1832698045505419	4.4661001305276835E-7	-1.744742828336629	2.761973989539625E-7	-1.6043164122563143	5.310787237005309E-7
1542.1387344052598	-5.7002768805250525	3.045324118881442E-6	-2.1141369535277286	8.491440775431139E-7	-1.856543416529894	6.395273180362739E-7	-1.7203767938273293	4.34103230314233E-7	-1.4389257182677586	5.598277242397005E-7	-1.8268397463993593	2.693526211018264E-7	-1.569665979880553	4.065942906315129E-7
1543.0725174884615	-5.529621793888509	3.063188345695195E-6	-2.137911365057031	8.242260055997238E-7	-1.8376459151506424	6.32184300666935E-7	-1.8133997895887919	4.6453079115545506E-7	-1.392372216615412	5.616604520538427E-7	-1.9374671002680606	3.531387140238301E-7	-1.7425197953215013	1.1802717059287103E-7
1544.0062856376016	-5.585929753258824	3.0518620216883597E-6	-2.190799447397391	8.529721663523549E-7	-1.8871495127677917	6.727521918367403E-7	-1.7148947172931261	4.945425444117396E-7	-1.4571543758114178	5.092372837698945E-7	-1.7599910666996783	3.3212708458201683E-7	-1.7038643755591834	3.369874194034491E-7
1544.9400524299024	-5.55470547452569	3.0691056484717085E-6	-2.1708496250212193	8.982136017830615E-7	-1.8417152442038058	6.415271192435274E-7	-1.8117711767554283	5.118864393676239E-7	-1.5236607003543112	5.512031179515916E-7	-1.849955673922192	3.458808089510827E-7	-1.8382831020997121	4.841102852450111E-7
1545.8738021275872	-5.73471793718636	3.026483406588787E-6	-2.158302223930756	8.281147876848635E-7	-1.9146792411804199	5.976730739648301E-7	-1.8038167474525315	4.133919816437016E-7	-1.4702092475361295	4.925737000856283E-7	-1.7967451431534507	3.756661168201591E-7	-1.385468843464668	3.639841456121683E-7
1546.8075217431674	-5.722877306863666	3.1088851364990196E-6	-2.2016237949331603	8.272007979152256E-7	-1.9198144845664502	6.161799232783387E-7	-2.082287570195539	4.2701437802896065E-7	-1.4970812184943094	6.042862719090876E-7	-1.6525300551544537	3.2798504203947155E-7	-1.578480910223264	5.202550719774575E-7
1547.7412485939178	-5.592281457968056	3.026699860454252E-6	-2.220930124943455	8.806011090281725E-7	-1.8567849703133106	5.972102624141908E-7	-1.8871195177946771	4.663990967607851E-7	-1.6564803197979927	5.075983256057223E-7	-1.7932579916986553	2.6557015401734E-7	-1.6903875430042927	3.9626490906014315E-7
1548.6749851528316	-5.7899895226582885	3.0537061841475486E-6	-2.1810995073368153	8.760476581078981E-7	-1.9295529164373875	5.773325593456534E-7	-1.8738855389612061	3.8260500203192264E-7	-1.6734943555461035	5.262481939935704E-7	-1.8468208760023117	2.496724799077281E-7	-1.638598498243552	3.4018919317767174E-7
1549.6087256693722	-5.650152198970318	3.0878069541252448E-6	-2.2220460089544454	8.685298309364545E-7	-1.93622680157423	6.073419882635437E-7	-1.9613785999161857	4.510694587742624E-7	-1.452773443526692	5.82258578167886E-7	-1.8711398921229623	3.4473718250091056E-7	-1.8216209703913102	2.4345158484353894E-7
1550.5424631868477	-5.7336415415629745	3.0280810187395405E-6	-2.193028835579753	8.659176326020787E-7	-1.9618917807936669	6.025907570390637E-7	-1.8877275000725473	4.3367187941052037E-7	-1.4571162445677652	5.400805457685462E-7	-2.1502316004850646	2.5406300186652886E-7	-1.615540204139856	2.908330792283085E-7
1551.4761639788042	-5.830726724117994	3.074926869029435E-6	-2.1845605205744505	8.43903770991034E-7	-1.9263942763209343	5.911221688472041E-7	-1.8938102232558387	4.4328145578705774E-7	-1.5979150881369908	5.112958014274967E-7	-1.865023042667996	3.8285221083035766E-7	-1.4616256619875247	3.6580896449706166E-7
1552.4099070877942	-5.680351892486215	3.0723220739429418E-6	-2.20861610583961	8.304496334374473E-7	-2.009027937054634	5.820275177580126E-7	-1.89296177561794	4.6726502833642914E-7	-1.5520800459716055	5.321654849982913E-7	-1.8222427442669868	4.461554771849211E-7	-1.8165718976121683	3.636397515387554E-7
1553.343658280006	-5.788752666674554	3.097065576372702E-6	-2.215885200848182	8.620647656909042E-7	-1.9718163408339024	6.436349453406225E-7	-1.8377786161644118	4.6897400515322034E-7	-1.544253234234121	4.645960118597399E-7	-1.7361384291540494	2.3987249467794186E-7	-1.5248878271533892	3.614727970580609E-7
1554.2774011632112	-5.766468900255859	3.0550490177723346E-6	-2.2351260582605996	8.635298603649566E-7	-1.8816479995846749	6.350056022373391E-7	-1.8739172837563924	4.76841413292353E-7	-1.6412530226839914	5.412019743626569E-7	-1.652251772582531	3.6900647130234466E-7	-1.534664814861921	4.286736546737954E-7
1555.2111161967437	-5.883649439550936	3.0468497060685113E-6	-2.23524985772868	8.850644279905331E-7	-1.9145779438316821	5.78352981519685E-7	-1.9107420040028436	4.965870395025156E-7	-1.5321394445167646	6.151578803877388E-7	-1.9276877174323255	2.6803837474986163E-7	-1.5315403760625765	2.2008096163006767E-7
1556.1449015381288	-5.784757453016937	3.0981439248012658E-6	-2.2381883592655263	8.774540499750664E-7	-1.9869937516748906	6.152019807516838E-7	-1.8468806317874364	4.3283806780219317E-7	-1.622997401489152	5.51261206389189E-7	-1.8617496145042507	3.662988644929032E-7	-1.74964661609668	2.880351677879607E-7
1557.0786450383591	-5.745711791329086	3.097422570418084E-6	-2.2662673325588307	8.867002247076624E-7	-2.0256907090544702	6.0597394007045E-7	-1.938396872154304	3.964416159802492E-7	-1.5263799619343545	4.845638999368269E-7	-1.9282738837328823	3.226087334873382E-7	-1.615095619398814	5.026695997467466E-7
1558.012429622167	-5.79845204949379	3.1053217639742344E-6	-2.2575443821648755	8.827997599827496E-7	-2.003142098337412	6.128210803017179E-7	-1.8816074228712492	4.459521379852763E-7	-1.5600900558961763	4.7476938683109666E-7	-2.0355008508671415	2.3178957607913864E-7	-1.7364012472904646	4.962541420538947E-7
1558.9462161127249	-5.824483567848802	3.0867544322974133E-6	-2.2668315128733716	8.620184755480428E-7	-1.9797502540051937	6.2061437327421E-7	-1.867231941648892	4.244388766351558E-7	-1.3819467632306948	5.149536529764953E-7	-1.7855607962066478	2.5256578836986023E-7	-1.7268312636476297	3.152501685521603E-7
1559.8800038291115	-5.822032901458442	3.118967144073411E-6	-2.219934515034159	8.607036915675155E-7	-1.9625837951898575	6.01881482321004E-7	-1.985845036804676	4.781096565816711E-7	-1.3943834569719102	4.439072289163224E-7	-1.967470943927765	3.439799120328712E-7	-1.504926667190515	4.199898962496841E-7
1560.8137468184127	-5.778673333115876	3.075890265024359E-6	-2.240670117239157	8.766184295149512E-7	-1.9553921148180962	5.747920800414335E-7	-1.8642356055123466	4.653274448772598E-7	-1.6482146523065038	5.420866926172057E-7	-1.8326946706934408	4.342254828112855E-7	-1.716666151697819	2.831380657753081E-7
1561.7474650863296	-5.785374875180423	3.06124968163171E-6	-2.3384407814592123	8.898621689091397E-7	-1.9461478427052499	6.420289774893787E-7	-2.0411020272544453	4.133963101106078E-7	-1.7098410021927621	5.355243813753114E-7	-1.8106562176888639	2.2865249161614252E-7	-1.708689651810206	4.122041925266385E-7
1562.6811919369593	-5.8108125841245055	3.144917346453637E-6	-2.2294350049148	8.550116555923351E-7	-1.9030174508690834	6.326534076188676E-7	-2.0072925367525647	4.998762476510812E-7	-1.552255570060677	5.629106454752724E-7	-1.8192682123996995	3.2027253565024023E-7	-1.9204650062781115	3.0557662442288374E-7
1563.6150375431655	-5.8153877994045615	3.0638762853372418E-6	-2.314172811806202	8.764182134726381E-7	-1.9670978590846062	6.077900281180554E-7	-1.7816691888230187	4.4789456700341764E-7	-1.5213647824194696	6.012346128840009E-7	-1.8271613615480335	4.1637834595924835E-7	-1.5203110524095023	5.474536883007204E-7
1564.548812325941	-5.943151772022247	3.0640556873682873E-6	-2.3291202628364167	8.734790422458701E-7	-1.9446998469531536	6.845600434967215E-7	-1.8900545218161173	4.039556666550671E-7	-1.6360399449865024	5.037157223296745E-7	-1.9349155229600994	3.674144055913227E-7	-1.8141709600503628	4.0017457713101355E-7
1565.4825569108584	-5.925597541965544	3.134353810836383E-6	-2.280469353621205	8.715325320790611E-7	-1.9964109405875206	6.187522534046414E-7	-1.824615621141025	4.816518885678635E-7	-1.5572380100687344	5.368313832830146E-7	-1.7071442062204534	3.056018392058905E-7	-1.8354853202517216	2.394601750241803E-7
1566.4162938943932	-5.734904907643795	3.1178211814179672E-6	-2.234107075879971	8.695383262825255E-7	-2.025863315910101	6.309745682818685E-7	-1.9932175683123725	4.90690780302009E-7	-1.5446978468034003	6.357212682590771E-7	-1.8220519789240577	2.9807598297674934E-7	-1.8985149218485906	3.7841837430517284E-7
1567.350017778621	-5.874777428805828	3.090022768297853E-6	-2.231215555841724	8.691321580964184E-7	-1.9471678972244262	6.281157838354762E-7	-2.0990288821714267	4.352711893320228E-7	-1.537201842500104	5.620619775564682E-7	-1.9319974956187336	3.0764325131611323E-7	-1.7850158885121346	5.269986119158302E-7
1568.2837521945091	-5.685602459125221	3.0693571023746556E-6	-2.2353585828095675	8.595063102766361E-7	-2.041121932119131	6.268759169482298E-7	-1.8857092122946466	4.836823099208724E-7	-1.5622079976730876	5.093536963620934E-7	-1.8159032924608751	3.6955456847491885E-7	-1.7722457498311996	2.828886406485288E-7
1569.217500810966	-5.84457422606647	3.137706478874324E-6	-2.286500742038091	8.632105956269645E-7	-1.9665744461119175	6.538209215377604E-7	-1.7624852976628713	4.2449140056735374E-7	-1.512860587073697	5.598972366115113E-7	-1.7757349867712369	3.058772127941076E-7	-1.449168051664646	1.5130672650535233E-7
1570.1512669685903	-5.791915693320334	3.1111939508826755E-6	-2.2318903810034194	8.753852142290937E-7	-2.0701983965933324	6.336212397159663E-7	-1.9729363865086011	3.8208157738408677E-7	-1.6334511289993923	5.777455873119875E-7	-1.861841614950787	4.201138797485125E-7	-1.6964687229349062	3.067791047540937E-7
1571.0849903186402	-5.763063569553196	3.0705749017685886E-6	-2.251399318998059	8.351390051203496E-7	-1.9759292244911193	5.727510895936852E-7	-1.9014232658914156	4.821273204432778E-7	-1.5136669261587992	5.862330545776547E-7	-2.076078234748407	3.6985896726653286E-7	-1.801215037703514	4.6454326555693103E-7
1572.0187237851464	-5.763235121034086	3.0781529494084553E-6	-2.258352623010675	8.590238171036981E-7	-1.8265406653285026	6.414848051060091E-7	-1.8716307750770025	5.207228538164514E-7	-1.4726142262419064	4.842743822169025E-7	-1.6873835907741026	2.376331965734936E-7	-1.7453749116796713	3.426994316548779E-7
1572.9524996110024	-5.800797079689801	3.1151462474336917E-6	-2.1797362317641578	8.769642673438661E-7	-1.9383922196924686	5.898053660637731E-7	-1.913053082568305	3.965034185168619E-7	-1.3643955315152805	5.998675491219091E-7	-2.0514747351408005	2.8375586694726355E-7	-1.859973934980539	2.661779106101676E-7
1573.8862268113899	-5.74505350086838	3.1363379437881252E-6	-2.185672820235292	8.573619797052115E-7	-1.9455740422010421	5.997114081375033E-7	-1.8269025832414627	4.37832453916871E-7	-1.5116248867577977	5.707130882350156E-7	-1.998525058003989	4.5082490118888454E-7	-1.7500794570033367	4.61904020039052E-7
1574.8199879870215	-5.771405337378383	3.1286575223968553E-6	-2.2178094337383905	8.569530700651222E-7	-1.83325419947505	5.901300010926471E-7	-2.0086700937577655	4.6460825576636635E-7	-1.6012546064125166	5.272233077586948E-7	-1.7314958911050449	2.742061482388918E-7	-1.661429412662983	2.8859714360633963E-7
1575.7537076538608	-5.730189259164035	3.1024105445515864E-6	-2.158491694057981	8.632473758725888E-7	-1.9079485267400742	6.06220827471598E-7	-1.7222204761845725	4.020663356773353E-7	-1.5443090953760676	5.09976640538127E-7	-1.8367622833360324	2.393566293584727E-7	-2.088064095721795	3.371949748462932E-7
1576.687404120664	-5.70453592762351	3.123615472284361E-6	-2.1923473303516707	8.82458281143485E-7	-1.8551949605345726	6.329741246942149E-7	-1.7249428406357765	3.8686629359667804E-7	-1.4892357231842146	5.848015603068373E-7	-1.901720677587119	3.7083430162713105E-7	-1.4359946560401182	4.503377683369382E-7
1577.621077762343	-5.684498455375433	3.067894664973334E-6	-2.1578840085615716	8.91661519708439E-7	-1.9797605246305465	5.655265126793809E-7	-1.8120617238538606	4.5394861109187624E-7	-1.403389857047134	6.138834379135108E-7	-1.8668298789046027	2.731907273867401E-7	-1.552011543741593	4.411248353766462E-7
1578.5548129787217	-5.8642587242648005	3.105700879742581E-6	-2.1379805728793144	8.676583908763405E-7	-1.8527360327541829	6.182936297224515E-7	-1.8362421382750784	4.6230610847663E-7	-1.6269494675927691	5.181378851145513E-7	-1.999782645566897	2.207466944228266E-7	-1.6129184015668356	4.1769818956034484E-7
1579.488630770182	-5.763852984644473	3.0975495003513908E-6	-2.106637836744388	8.75936941745198E-7	-1.9450553074479102	6.174055732547062E-7	-1.6955990610378129	5.346036436414256E-7	-1.484500338633855	4.889277580103082E-7	-1.8723298798907886	4.195815385170864E-7	-1.9198981242684217	2.9624231953788763E-7
1580.4223476634952	-5.719002908095717	3.0797890859194516E-6	-2.15894459746778	8.86430613016671E-7	-1.919864197820425	5.976283029839079E-7	-1.792110481432506	4.7394995802545756E-7	-1.5000439691874716	5.409862608015618E-7	-1.5590538816018538	4.1130177789570237E-7	-1.765741031903487	3.2057645386036437E-7
1581.35611414597	-5.798274372704327	3.0915823326519765E-6	-2.151097161695361	8.358683816860318E-7	-1.8401897460222245	6.196330159880317E-7	-1.7947218577776636	5.183569131926558E-7	-1.4221211870511372	5.63562334175672E-7	-1.8353699005462907	3.173353331160965E-7	-1.5503058685706212	2.753465634520693E-7
1582.289862428519	-5.777989124879241	3.0408949210373928E-6	-2.214680884654323	8.029590617300944E-7	-1.9302447125315667	6.674363711902255E-7	-1.9195969392146384	4.565486009268496E-7	-1.2844917964604166	5.249658377329492E-7	-1.8127205602147363	3.321622489266111E-7	-1.841685804610069	3.4039856081350317E-7
1583.2235937368587	-5.7583693796768785	3.12005881032923E-6	-2.0960798182835183	8.671179496117377E-7	-1.9302587918937206	6.018281578814406E-7	-1.7979377625244004	4.6507756511196996E-7	-1.5592916947272089	5.705336637664332E-7	-1.947473936460235	3.427864810556466E-7	-1.7919591481869037	3.388357973782021E-7
1584.1573197115342	-5.763334090821445	3.138215458056801E-6	-2.0962422533581653	8.700275402661391E-7	-1.8771321125328542	5.826976197152798E-7	-1.7480754596846444	4.961099923595977E-7	-1.549191162818008	6.287010207460314E-7	-1.857299935411323	2.8446866328968095E-7	-1.6383006263237734	4.5924582121768733E-7
1585.0910579787185	-5.8551563788205385	3.0531791631796122E-6	-2.17303778976202	8.695270139729024E-7	-1.9605259485542774	6.135236977632445E-7	-2.009560378534453	4.2870192812452827E-7	-1.5924207576447063	5.694843082364057E-7	-1.8870276497168974	3.0305094640822525E-7	-1.450739918419948	4.903802086901783E-7
1586.0247871598883	-5.677752629853785	3.079034132994678E-6	-2.1689263693988323	8.791208931990325E-7	-1.8371882721781732	6.241647268380858E-7	-1.8220081233552523	4.6349226849456157E-7	-1.5546276627315416	6.205991201859481E-7	-1.7516374804756858	2.764254060383533E-7	-1.8961799482886608	3.284953909474486E-7
1586.9585449264916	-5.760272370651364	3.115713751060357E-6	-2.209478365878264	8.781123956314854E-7	-1.901602714508772	7.147517164378424E-7	-1.8860208221844263	3.8302621265793896E-7	-1.5769217014312744	5.925985908210589E-7	-1.493113049729304	4.0826866577395446E-7	-1.8755973858328967	4.745786282385673E-7
1587.8922859352506	-5.808785958215594	3.1226356788526975E-6	-2.225605808198452	8.403460557535774E-7	-1.9546952001750468	5.911957770015524E-7	-1.8037100860050745	4.296000255514672E-7	-1.318405932850308	4.7226453270814855E-7	-1.800871917469935	4.495484096169621E-7	-1.8121827382307787	3.9398630956212087E-7
1588.826087296095	-5.5852044858038425	3.1242026633651132E-6	-2.1431721430271864	8.457129364518681E-7	-1.9423624992370605	6.293031739786623E-7	-1.9054747894406319	4.53360794908683E-7	-1.503445215523243	5.549854006538376E-7	-1.9034359786998143	4.0529003990766625E-7	-1.7102751078513951	3.44811357802391E-7
1589.7598453131611	-5.78854095377028	3.059686325654104E-6	-2.146683176358541	8.654340326520629E-7	-1.9167988650500773	5.642375289658058E-7	-1.9132840782403946	4.964859255618767E-7	-1.5115559192167387	5.176074686648704E-7	-1.9929915768179027	2.215045255388973E-7	-1.6200206125011811	4.6628905074859244E-7
1590.693615814178	-5.75997893512249	3.0879603091584526E-6	-2.222122452532252	8.670979425624977E-7	-1.9451350681483746	6.34199771759852E-7	-1.9452029487916402	4.927276614768446E-7	-1.547509950896104	5.14348216947358E-7	-1.6508576463569293	3.541082751754368E-7	-1.8410232691810682	3.941474976510795E-7
1591.6273458215874	-5.835412443615496	3.1275764710176897E-6	-2.194790838907162	8.632144268227689E-7	-1.9126213431358337	5.765415190626532E-7	-1.8861946655171258	4.6841281519950087E-7	-1.518143197728528	6.058292219694625E-7	-1.959718603302132	3.045473776445561E-7	-1.715649389876769	4.3270309877982524E-7
1592.5611108965559	-5.734405416063964	3.115297723988732E-6	-2.224170214186112	8.69369072979963E-7	-1.986665941029787	6.164514190416825E-7	-1.889708778687886	4.847232416392301E-7	-1.5131258095304172	4.998608082270093E-7	-1.8790626072070815	2.1611312028974592E-7	-1.8800673599426563	4.063066452850877E-7
1593.4948507822469	-5.849143287166953	3.09540166670109E-6	-2.1029441772649684	8.778357496328144E-7	-1.8400106310844422	6.141136807143828E-7	-1.9882973187736102	4.64346208495548E-7	-1.5805319688386388	5.044350894696547E-7	-1.8671917813745411	2.883438669410603E-7	-1.8550738646433904	3.5156004926523436E-7
1594.4285900892942	-5.720398421399295	3.0847048402862743E-6	-2.1965147784600654	8.757649662684784E-7	-2.0205475382506846	5.948839111415475E-7	-2.0159874175276076	4.584713693043895E-7	-1.6041804767317243	5.043950491421422E-7	-1.7778953977606513	3.314077888140628E-7	-1.4557199627161026	3.430091695318804E-7
